,date,open,high,low,close,volume,tic,day
21,2000-02-01,0.9285709857940674,0.9375,0.892857015132904,0.7696895599365234,318035200,AAPL,1
22,2000-02-02,0.8995540142059326,0.9118300080299377,0.8660709857940674,0.7586527466773987,464195200,AAPL,2
23,2000-02-03,0.8956469893455505,0.9308040142059326,0.8950889706611633,0.7932026982307434,475193600,AAPL,3
24,2000-02-04,0.928013026714325,0.982142984867096,0.9252229928970337,0.8291922807693481,425320000,AAPL,4
25,2000-02-07,0.9642860293388367,1.020089030265808,0.9458709955215454,0.8757379055023193,441067200,AAPL,0
26,2000-02-08,1.0178569555282593,1.036829948425293,0.9933040142059326,0.8819764256477356,408643200,AAPL,1
27,2000-02-09,1.0189729928970337,1.0457589626312256,1.003906011581421,0.8647011518478394,299364800,AAPL,2
28,2000-02-10,1.0078129768371582,1.0167410373687744,0.982142984867096,0.8714196681976318,302982400,AAPL,3
29,2000-02-11,1.0145089626312256,1.0189729928970337,0.966517984867096,0.8349502682685852,212251200,AAPL,4
30,2000-02-14,0.9760040044784546,1.0345979928970337,0.9698659777641296,0.8891737461090088,367539200,AAPL,0
31,2000-02-15,1.0290180444717407,1.0708709955215454,1.0284600257873535,0.9136465191841125,485744000,AAPL,1
32,2000-02-16,1.051339030265808,1.0546879768371582,1.0011160373687744,0.876217782497406,378246400,AAPL,2
33,2000-02-17,1.0284600257873535,1.03125,1.010045051574707,0.8819764256477356,289497600,AAPL,3
34,2000-02-18,1.0234379768371582,1.0301339626312256,0.9899550080299377,0.8541449308395386,233441600,AAPL,4
35,2000-02-22,0.9832590222358704,1.0440850257873535,0.9525669813156128,0.8738184571266174,422296000,AAPL,1
36,2000-02-23,1.0110210180282593,1.0625,0.9910709857940674,0.8925327658653259,473099200,AAPL,2
37,2000-02-24,1.0474330186843872,1.0636160373687744,0.997767984867096,0.8844950795173645,376432000,AAPL,3
38,2000-02-25,1.0251120328903198,1.0446430444717407,0.9832590222358704,0.8474265336990356,249144000,AAPL,4
39,2000-02-28,0.9832590222358704,1.026785969734192,0.9676340222358704,0.8695001602172852,328328000,AAPL,0
40,2000-02-29,1.0139509439468384,1.046875,1.0050220489501953,0.880057156085968,368961600,AAPL,1
41,2000-03-01,1.058593988418579,1.1791290044784546,1.058035969734192,1.000500202178955,1077003200,AAPL,2
42,2000-03-02,1.1339290142059326,1.1422990560531616,1.0775669813156128,0.9366801381111145,311259200,AAPL,3
43,2000-03-03,1.114954948425293,1.144950032234192,1.0714290142059326,0.9827460050582886,323366400,AAPL,4
44,2000-03-06,1.125,1.1529020071029663,1.1160709857940674,0.9649913907051086,210560000,AAPL,0
45,2000-03-07,1.128906011581421,1.1378350257873535,1.0814729928970337,0.9433974027633667,273011200,AAPL,1
46,2000-03-08,1.0970979928970337,1.1065850257873535,1.058593988418579,0.9366801381111145,271230400,AAPL,2
47,2000-03-09,1.0792410373687744,1.1160709857940674,1.0558040142059326,0.9385993480682373,276718400,AAPL,3
48,2000-03-10,1.0864959955215454,1.1422990560531616,1.0803569555282593,0.9654715061187744,248606400,AAPL,4
49,2000-03-13,1.0904020071029663,1.129464030265808,1.066964030265808,0.9314014315605164,303956800,AAPL,0
50,2000-03-14,1.0823099613189697,1.109375,1.0178569555282593,0.8771774768829346,428579200,AAPL,1
51,2000-03-15,1.0323660373687744,1.073660969734192,1.0189729928970337,0.8925327658653259,443609600,AAPL,2
52,2000-03-16,1.0474330186843872,1.089285969734192,1.0223209857940674,0.9333202838897705,378100800,AAPL,3
53,2000-03-17,1.072545051574707,1.1160709857940674,1.068079948425293,0.9597129225730896,305043200,AAPL,4
54,2000-03-20,1.1026790142059326,1.1272319555282593,1.0926339626312256,0.9443572163581848,204489600,AAPL,0
55,2000-03-21,1.0943080186843872,1.2209819555282593,1.0859379768371582,1.0360100269317627,524328000,AAPL,1
56,2000-03-22,1.1855469942092896,1.2890629768371582,1.1746649742126465,1.107028603553772,567996800,AAPL,2
57,2000-03-23,1.2678569555282593,1.3426339626312256,1.25,1.0849558115005493,562564800,AAPL,3
58,2000-03-24,1.2717629671096802,1.285156011581421,1.2098209857940674,1.0648012161254883,446913600,AAPL,4
59,2000-03-27,1.228795051574707,1.292410969734192,1.2220979928970337,1.0715198516845703,279182400,AAPL,0
60,2000-03-28,1.2254459857940674,1.2678569555282593,1.224329948425293,1.0681605339050293,202966400,AAPL,1
61,2000-03-29,1.244420051574707,1.2449779510498047,1.1948939561843872,1.043688416481018,239836800,AAPL,2
62,2000-03-30,1.1925220489501953,1.2293529510498047,1.1199779510498047,0.9654715061187744,414400000,AAPL,3
63,2000-03-31,1.1378350257873535,1.2254459857940674,1.125,1.0427285432815552,404633600,AAPL,4
64,2000-04-03,1.2098209857940674,1.245535969734192,1.1556919813156128,1.0235337018966675,328563200,AAPL,0
65,2000-04-04,1.1841520071029663,1.1875,1.042410969734192,0.9774675965309143,660329600,AAPL,1
66,2000-04-05,1.1291849613189697,1.1863839626312256,1.1071430444717407,1.000981092453003,457665600,AAPL,2
67,2000-04-06,1.166295051574707,1.2008930444717407,1.1004459857940674,0.9611528515815735,259627200,AAPL,3
68,2000-04-07,1.136160969734192,1.177454948425293,1.120535969734192,1.0115374326705933,242435200,AAPL,4
69,2000-04-10,1.175781011581421,1.1852680444717407,1.113839030265808,0.9597129225730896,212262400,AAPL,0
70,2000-04-11,1.1026790142059326,1.114954948425293,1.0541290044784546,0.9170054197311401,541822400,AAPL,1
71,2000-04-12,1.0625,1.0625,0.9363840222358704,0.8387888669967651,941136000,AAPL,2
72,2000-04-13,0.9955360293388367,1.0714290142059326,0.96875,0.8738184571266174,529827200,AAPL,3
73,2000-04-14,0.9760040044784546,1.0535709857940674,0.9732139706611633,0.8589434027671814,667620800,AAPL,4
74,2000-04-17,0.9776790142059326,1.1065850257873535,0.9737719893455505,0.9510759115219116,409561600,AAPL,0
75,2000-04-18,1.1026790142059326,1.1328129768371582,1.0658479928970337,0.9741088151931763,390924800,AAPL,1
76,2000-04-19,1.1266740560531616,1.1629459857940674,1.0691959857940674,0.9299618601799011,520150400,AAPL,2
77,2000-04-20,1.1043529510498047,1.113839030265808,1.0452009439468384,0.9126871824264526,722120000,AAPL,3
78,2000-04-24,1.026785969734192,1.0758930444717407,1.0245540142059326,0.9251632690429688,443620800,AAPL,0
79,2000-04-25,1.0904020071029663,1.1495540142059326,1.089843988418579,0.9851450324058533,391641600,AAPL,1
80,2000-04-26,1.130579948425293,1.1428569555282593,1.0714290142059326,0.9314014315605164,366912000,AAPL,2
81,2000-04-27,1.0463169813156128,1.1339290142059326,1.040876030921936,0.9731486439704895,326603200,AAPL,3
82,2000-04-28,1.135045051574707,1.1383930444717407,1.0831470489501953,0.9525150656700134,249580800,AAPL,4
83,2000-05-01,1.114954948425293,1.1171879768371582,1.088170051574707,0.9544344544410706,226195200,AAPL,0
84,2000-05-02,1.1004459857940674,1.1272319555282593,1.0491069555282593,0.9050089120864868,236432000,AAPL,1
85,2000-05-03,1.0619419813156128,1.082589030265808,0.9966520071029663,0.8834160566329956,489798400,AAPL,2
86,2000-05-04,1.0279020071029663,1.0290180444717407,0.9871649742126465,0.8498257398605347,399515200,AAPL,3
87,2000-05-05,0.9893969893455505,1.0245540142059326,0.9885600209236145,0.8685405850410461,284076800,AAPL,4
88,2000-05-08,1.000836968421936,1.0150669813156128,0.982142984867096,0.8455073237419128,184900800,AAPL,0
89,2000-05-09,0.9849330186843872,0.9933040142059326,0.9363840222358704,0.8095179796218872,327140800,AAPL,1
90,2000-05-10,0.9291290044784546,0.9375,0.8816959857940674,0.7624920606613159,535091200,AAPL,2
91,2000-05-11,0.9051340222358704,0.9308040142059326,0.8839290142059326,0.7893641591072083,499744000,AAPL,3
92,2000-05-12,0.9464290142059326,0.986607015132904,0.9354069828987122,0.8263132572174072,306913600,AAPL,4
93,2000-05-15,0.9648439884185791,0.9648439884185791,0.8939729928970337,0.7754485011100769,678932800,AAPL,0
94,2000-05-16,0.9331750273704529,0.9737719893455505,0.9174110293388367,0.8114370107650757,440451200,AAPL,1
95,2000-05-17,0.9252229928970337,0.9257810115814209,0.8962050080299377,0.7783273458480835,398092800,AAPL,2
96,2000-05-18,0.919642984867096,0.9369419813156128,0.8984379768371582,0.7735292911529541,373777600,AAPL,3
97,2000-05-19,0.8861610293388367,0.8861610293388367,0.8337050080299377,0.7217042446136475,740667200,AAPL,4
98,2000-05-22,0.8370540142059326,0.8370540142059326,0.767857015132904,0.6905131936073303,755507200,AAPL,0
99,2000-05-23,0.8080360293388367,0.8337050080299377,0.7645090222358704,0.6588430404663086,517585600,AAPL,1
100,2000-05-24,0.7695310115814209,0.8013389706611633,0.7410709857940674,0.6732386350631714,678462400,AAPL,2
101,2000-05-25,0.7901790142059326,0.8272879719734192,0.767857015132904,0.6699993014335632,406750400,AAPL,3
102,2000-05-26,0.7857139706611633,0.8024550080299377,0.7611610293388367,0.6631614565849304,181148800,AAPL,4
103,2000-05-30,0.7823659777641296,0.7868300080299377,0.7299110293388367,0.6722790002822876,713059200,AAPL,1
104,2000-05-31,0.7756699919700623,0.814732015132904,0.7483260035514832,0.6449272036552429,433507200,AAPL,2
105,2000-06-01,0.7299110293388367,0.7996649742126465,0.7176340222358704,0.6842755675315857,903840000,AAPL,3
106,2000-06-02,0.8370540142059326,0.890625,0.794642984867096,0.7106674313545227,792848000,AAPL,4
107,2000-06-05,0.8331469893455505,0.8504459857940674,0.8007810115814209,0.7010703682899475,323668800,AAPL,0
108,2000-06-06,0.821150004863739,0.8638389706611633,0.806361973285675,0.7130665183067322,525481600,AAPL,1
109,2000-06-07,0.8359379768371582,0.8660709857940674,0.8180800080299377,0.741378128528595,337019200,AAPL,2
110,2000-06-08,0.8716520071029663,0.8794639706611633,0.8314729928970337,0.7279421091079712,238526400,AAPL,3
111,2000-06-09,0.8638389706611633,0.8744419813156128,0.8426340222358704,0.7351403832435608,252358400,AAPL,4
112,2000-06-12,0.8604909777641296,0.8610489964485168,0.8113840222358704,0.7001103162765503,290337600,AAPL,0
113,2000-06-13,0.8141739964485168,0.8454239964485168,0.787388026714325,0.7255429625511169,351456000,AAPL,1
114,2000-06-14,0.8454239964485168,0.859375,0.8046879768371582,0.6943525671958923,277446400,AAPL,2
115,2000-06-15,0.814732015132904,0.8337050080299377,0.794642984867096,0.7092279195785522,248572800,AAPL,3
116,2000-06-16,0.8348209857940674,0.8370540142059326,0.7952010035514832,0.7001103162765503,303564800,AAPL,4
117,2000-06-19,0.8085939884185791,0.8738840222358704,0.8018969893455505,0.7418578863143921,394004800,AAPL,0
118,2000-06-20,0.8794639706611633,0.928013026714325,0.8783479928970337,0.7773678302764893,501390400,AAPL,1
119,2000-06-21,0.9017860293388367,1.0167410373687744,0.8984379768371582,0.8541449308395386,490000000,AAPL,2
120,2000-06-22,0.9955360293388367,1.0290180444717407,0.9564729928970337,0.8253528475761414,467712000,AAPL,3
121,2000-06-23,0.9603790044784546,0.9754459857940674,0.9073659777641296,0.7936825156211853,204965600,AAPL,4
122,2000-06-26,0.9375,0.9776790142059326,0.9308040142059326,0.8311116099357605,185354400,AAPL,0
123,2000-06-27,0.9603790044784546,0.9910709857940674,0.921875,0.7946423292160034,203470400,AAPL,1
124,2000-06-28,0.9520090222358704,0.9888389706611633,0.919642984867096,0.8359098434448242,286428800,AAPL,2
125,2000-06-29,0.9475449919700623,0.9631699919700623,0.9118300080299377,0.786965012550354,203660800,AAPL,3
126,2000-06-30,0.9430800080299377,0.9810270071029663,0.9229909777641296,0.8042396306991577,323097600,AAPL,4
127,2000-07-03,0.9308040142059326,0.9698659777641296,0.9308040142059326,0.8186352252960205,70828800,AAPL,0
128,2000-07-05,0.950892984867096,0.9854909777641296,0.90625,0.7927231192588806,265216000,AAPL,2
129,2000-07-06,0.9375,0.9453129768371582,0.8861610293388367,0.7956018447875977,309545600,AAPL,3
130,2000-07-07,0.9391739964485168,0.9787949919700623,0.9308040142059326,0.8359098434448242,263603200,AAPL,4
131,2000-07-10,0.9659600257873535,1.0401790142059326,0.9598209857940674,0.8771774768829346,397796000,AAPL,0
132,2000-07-11,1.0178569555282593,1.058035969734192,0.9899550080299377,0.8742985725402832,357896000,AAPL,1
133,2000-07-12,1.0379459857940674,1.052454948425293,1.0066959857940674,0.9040494561195374,225433600,AAPL,2
134,2000-07-13,1.0446430444717407,1.082589030265808,0.9776790142059326,0.8675809502601624,445659200,AAPL,3
135,2000-07-14,1.020089030265808,1.0535709857940674,1.015625,0.8858150839805603,190276800,AAPL,4
136,2000-07-17,1.0401790142059326,1.0502229928970337,1.020089030265808,0.8954127430915833,260002400,AAPL,0
137,2000-07-18,1.0446430444717407,1.051339030265808,1.015625,0.8790966272354126,318404800,AAPL,1
138,2000-07-19,0.9854909777641296,1.0145089626312256,0.924107015132904,0.8090377449989319,457872800,AAPL,2
139,2000-07-20,0.982142984867096,1.0189729928970337,0.966517984867096,0.8464668393135071,465572800,AAPL,3
140,2000-07-21,0.9707030057907104,0.9933040142059326,0.9453129768371582,0.8224738240242004,196235200,AAPL,4
141,2000-07-24,0.9386159777641296,0.9441959857940674,0.8482139706611633,0.747616708278656,412171200,AAPL,0
142,2000-07-25,0.8984379768371582,0.904017984867096,0.8761159777641296,0.7687299251556396,211607200,AAPL,1
143,2000-07-26,0.8900669813156128,0.9151790142059326,0.8794639706611633,0.7687299251556396,210470400,AAPL,2
144,2000-07-27,0.892857015132904,0.950892984867096,0.890625,0.7984809279441833,294985600,AAPL,3
145,2000-07-28,0.9335939884185791,0.9375,0.8370540142059326,0.7418578863143921,237893600,AAPL,4
146,2000-07-31,0.8777899742126465,0.921875,0.8705360293388367,0.7802466154098511,155299200,AAPL,0
147,2000-08-01,0.8984379768371582,0.9135040044784546,0.8794639706611633,0.7572134137153625,137284000,AAPL,1
148,2000-08-02,0.875,0.8917409777641296,0.8426340222358704,0.7255429625511169,162355200,AAPL,2
149,2000-08-03,0.8136159777641296,0.8582590222358704,0.7901790142059326,0.7370597124099731,339897600,AAPL,3
150,2000-08-04,0.8833709955215454,0.9151790142059326,0.8270090222358704,0.7274623513221741,263121600,AAPL,4
151,2000-08-07,0.8549110293388367,0.8761159777641296,0.8426340222358704,0.7361000180244446,187348000,AAPL,0
152,2000-08-08,0.8560270071029663,0.857142984867096,0.8270090222358704,0.7178650498390198,176674400,AAPL,1
153,2000-08-09,0.859375,0.8649550080299377,0.84375,0.7293816208839417,379640800,AAPL,2
154,2000-08-10,0.857142984867096,0.8649550080299377,0.845982015132904,0.7303413152694702,251714400,AAPL,3
155,2000-08-11,0.8364959955215454,0.857142984867096,0.8136159777641296,0.7322612404823303,238056000,AAPL,4
156,2000-08-14,0.849888026714325,0.8515629768371582,0.8270090222358704,0.7226639986038208,156660000,AAPL,0
157,2000-08-15,0.84375,0.8560270071029663,0.830357015132904,0.7169052362442017,114200800,AAPL,1
158,2000-08-16,0.8370540142059326,0.875,0.8359379768371582,0.7447369694709778,143673600,AAPL,2
159,2000-08-17,0.8638389706611633,0.9363840222358704,0.8627229928970337,0.7898439168930054,270900000,AAPL,3
160,2000-08-18,0.9174110293388367,0.9252229928970337,0.890625,0.7677703499794006,190176000,AAPL,4
161,2000-08-21,0.8973209857940674,0.9207590222358704,0.8861610293388367,0.7754485011100769,134467200,AAPL,0
162,2000-08-22,0.904017984867096,0.9430800080299377,0.8995540142059326,0.7936825156211853,276802400,AAPL,1
163,2000-08-23,0.9190850257873535,0.9776790142059326,0.9118300080299377,0.8339904546737671,236863200,AAPL,2
164,2000-08-24,0.9762830138206482,1.011160969734192,0.953125,0.8615822792053223,310766400,AAPL,3
165,2000-08-25,1.0089290142059326,1.026785969734192,1.0066959857940674,0.8723791837692261,334460000,AAPL,4
166,2000-08-28,1.0223209857940674,1.0535709857940674,1.0189729928970337,0.8915729522705078,359004800,AAPL,0
167,2000-08-29,1.0334819555282593,1.0613839626312256,1.0301339626312256,0.9088484644889832,267030400,AAPL,1
168,2000-08-30,1.0535709857940674,1.0714290142059326,1.0482699871063232,0.9136465191841125,285392800,AAPL,2
169,2000-08-31,1.0530129671096802,1.098214030265808,1.052454948425293,0.9357205629348755,419596800,AAPL,3
170,2000-09-01,1.0948660373687744,1.136160969734192,1.0915180444717407,0.9741088151931763,256872000,AAPL,4
171,2000-09-05,1.1188620328903198,1.145089030265808,1.1116069555282593,0.9587528109550476,298642400,AAPL,1
172,2000-09-06,1.0959819555282593,1.113839030265808,1.03125,0.8973318934440613,355404000,AAPL,2
173,2000-09-07,1.0558040142059326,1.1171879768371582,1.0401790142059326,0.9520353674888611,217464800,AAPL,3
174,2000-09-08,1.1004459857940674,1.1004459857940674,1.0446430444717407,0.9040494561195374,195518400,AAPL,4
175,2000-09-11,1.0479910373687744,1.078125,1.0379459857940674,0.8973318934440613,187381600,AAPL,0
176,2000-09-12,1.0239959955215454,1.072545051574707,1.0178569555282593,0.8867745995521545,187997600,AAPL,1
177,2000-09-13,1.0133930444717407,1.0625,1.0133930444717407,0.8906132578849792,305984000,AAPL,2
178,2000-09-14,1.0457589626312256,1.0647319555282593,1.0145089626312256,0.8730989694595337,426552000,AAPL,3
179,2000-09-15,1.03125,1.0390629768371582,0.96875,0.8481462001800537,394514400,AAPL,4
180,2000-09-18,0.986607015132904,1.0848209857940674,0.9832590222358704,0.9314014315605164,424536000,AAPL,0
181,2000-09-19,1.066964030265808,1.0803569555282593,1.0457589626312256,0.920365035533905,271510400,AAPL,1
182,2000-09-20,1.0608259439468384,1.0970979928970337,1.0457589626312256,0.9374000430107117,227388000,AAPL,2
183,2000-09-21,1.0446430444717407,1.0647319555282593,0.986607015132904,0.8704599738121033,510490400,AAPL,3
184,2000-09-22,0.8984379768371582,0.9363840222358704,0.892857015132904,0.8013606071472168,726700800,AAPL,4
185,2000-09-25,0.9419639706611633,0.9910709857940674,0.9296879768371582,0.8215141296386719,435551200,AAPL,0
186,2000-09-26,0.9520090222358704,0.9776790142059326,0.9174110293388367,0.7898439168930054,290936800,AAPL,1
187,2000-09-27,0.924107015132904,0.9419639706611633,0.861607015132904,0.7514552474021912,402259200,AAPL,2
188,2000-09-28,0.8805800080299377,0.9609379768371582,0.859375,0.8215141296386719,979585600,AAPL,3
189,2000-09-29,0.5033479928970337,0.517857015132904,0.453125,0.3954014480113983,7421640800,AAPL,4
190,2000-10-02,0.4765630066394806,0.4776790142059326,0.41964301466941833,0.3723689019680023,2424788800,AAPL,0
191,2000-10-03,0.4453130066394806,0.4464290142059326,0.39620500802993774,0.34261801838874817,2038120000,AAPL,1
192,2000-10-04,0.3995540142059326,0.42410698533058167,0.390625,0.36277148127555847,1466024000,AAPL,2
193,2000-10-05,0.41964301466941833,0.4375,0.39285698533058167,0.33877846598625183,873006400,AAPL,3
194,2000-10-06,0.405133992433548,0.4095979928970337,0.375,0.3406978249549866,612656800,AAPL,4
195,2000-10-09,0.40401801466941833,0.40848198533058167,0.37723198533058167,0.3339802622795105,597564800,AAPL,0
196,2000-10-10,0.3861609995365143,0.40066999197006226,0.3660709857940674,0.3205442726612091,691101600,AAPL,1
197,2000-10-11,0.359375,0.375,0.34151801466941833,0.3013495206832886,1198422400,AAPL,2
198,2000-10-12,0.3627229928970337,0.3716520071029663,0.3482140004634857,0.30710819363594055,1191064000,AAPL,3
199,2000-10-13,0.36160698533058167,0.3950890004634857,0.35714301466941833,0.33877846598625183,1247752800,AAPL,4
200,2000-10-16,0.3984380066394806,0.4151790142059326,0.3816959857940674,0.33014169335365295,820176000,AAPL,0
201,2000-10-17,0.3872770071029663,0.391741007566452,0.3515630066394806,0.3090275824069977,601720000,AAPL,1
202,2000-10-18,0.3470979928970337,0.376116007566452,0.3348209857940674,0.3090275824069977,834265600,AAPL,2
203,2000-10-19,0.34207600355148315,0.35379499197006226,0.327008992433548,0.2907932698726654,1506724800,AAPL,3
204,2000-10-20,0.3404020071029663,0.3638390004634857,0.33816999197006226,0.29943013191223145,791263200,AAPL,4
205,2000-10-23,0.36188599467277527,0.3671880066394806,0.3470979928970337,0.3128661513328552,551292000,AAPL,0
206,2000-10-24,0.36941999197006226,0.37276801466941833,0.3359380066394806,0.28983375430107117,804451200,AAPL,1
207,2000-10-25,0.3404020071029663,0.342633992433548,0.329241007566452,0.28407496213912964,663969600,AAPL,2
208,2000-10-26,0.3359380066394806,0.3370540142059326,0.3125,0.28407496213912964,721851200,AAPL,3
209,2000-10-27,0.3370540142059326,0.342633992433548,0.3191959857940674,0.28503456711769104,744503200,AAPL,4
210,2000-10-30,0.34151801466941833,0.3560270071029663,0.3348209857940674,0.29655125737190247,639189600,AAPL,0
211,2000-10-31,0.3526790142059326,0.36160698533058167,0.34375,0.3003898561000824,885880800,AAPL,1
212,2000-11-01,0.3470979928970337,0.37276801466941833,0.3470979928970337,0.31478556990623474,575366400,AAPL,2
213,2000-11-02,0.37723198533058167,0.40066999197006226,0.376116007566452,0.34261801838874817,590693600,AAPL,3
214,2000-11-03,0.4107140004634857,0.4107140004634857,0.391741007566452,0.3416574001312256,515821600,AAPL,4
215,2000-11-06,0.40066999197006226,0.40401801466941833,0.37276801466941833,0.3291819989681244,393478400,AAPL,0
216,2000-11-07,0.3839290142059326,0.389508992433548,0.3716520071029663,0.327261745929718,301963200,AAPL,1
217,2000-11-08,0.3816959857940674,0.3828130066394806,0.35379499197006226,0.3080679476261139,422088800,AAPL,2
218,2000-11-09,0.3549109995365143,0.3660709857940674,0.3404020071029663,0.3099871873855591,476834400,AAPL,3
219,2000-11-10,0.34570300579071045,0.3549109995365143,0.3404020071029663,0.29271265864372253,422251200,AAPL,4
220,2000-11-13,0.3348209857940674,0.35714301466941833,0.32589301466941833,0.29751095175743103,431816000,AAPL,0
221,2000-11-14,0.3560270071029663,0.3660709857940674,0.34933000802993774,0.31094691157341003,409001600,AAPL,1
222,2000-11-15,0.35770100355148315,0.360491007566452,0.34375,0.30518895387649536,282357600,AAPL,2
223,2000-11-16,0.3482140004634857,0.35379499197006226,0.3370540142059326,0.29175305366516113,239372000,AAPL,3
224,2000-11-17,0.342633992433548,0.34375,0.32589301466941833,0.28407496213912964,446180000,AAPL,4
225,2000-11-20,0.3320310115814209,0.3482140004634857,0.32589301466941833,0.2907932698726654,408066400,AAPL,0
226,2000-11-21,0.342633992433548,0.3482140004634857,0.3348209857940674,0.2888740301132202,301952000,AAPL,1
227,2000-11-22,0.3359380066394806,0.34151801466941833,0.328125,0.28407496213912964,280532000,AAPL,2
228,2000-11-24,0.336775004863739,0.3482140004634857,0.3359380066394806,0.29655125737190247,160932800,AAPL,4
229,2000-11-27,0.3549109995365143,0.3560270071029663,0.33035698533058167,0.2869538366794586,258792800,AAPL,0
230,2000-11-28,0.33370500802993774,0.3392859995365143,0.3203130066394806,0.27687761187553406,269124800,AAPL,1
231,2000-11-29,0.32310301065444946,0.327008992433548,0.3080359995365143,0.2696792781352997,492150400,AAPL,2
232,2000-11-30,0.297991007566452,0.3035709857940674,0.2879459857940674,0.25336429476737976,809597600,AAPL,3
233,2000-12-01,0.3035709857940674,0.3125,0.3002229928970337,0.2620020806789398,385705600,AAPL,4
234,2000-12-04,0.30691999197006226,0.30691999197006226,0.2935270071029663,0.2562433183193207,371520800,AAPL,0
235,2000-12-05,0.30245500802993774,0.311383992433548,0.2924109995365143,0.2610415816307068,613978400,AAPL,1
236,2000-12-06,0.2611609995365143,0.26785698533058167,0.25,0.21977396309375763,1374464000,AAPL,2
237,2000-12-07,0.2578130066394806,0.265625,0.25,0.21977396309375763,408917600,AAPL,3
238,2000-12-08,0.264508992433548,0.2734380066394806,0.2578130066394806,0.23129057884216309,435624000,AAPL,4
239,2000-12-11,0.27120500802993774,0.2745540142059326,0.265625,0.2332099974155426,332511200,AAPL,0
240,2000-12-12,0.2723209857940674,0.2857140004634857,0.26785698533058167,0.2360897660255432,386260000,AAPL,1
241,2000-12-13,0.2779020071029663,0.2779020071029663,0.265625,0.23033100366592407,344887200,AAPL,2
242,2000-12-14,0.26841500401496887,0.2723209857940674,0.2578130066394806,0.22169412672519684,263317600,AAPL,3
243,2000-12-15,0.26004499197006226,0.2622770071029663,0.25,0.2159353345632553,513945600,AAPL,4
244,2000-12-18,0.26004499197006226,0.2611609995365143,0.24888400733470917,0.21881434321403503,325808000,AAPL,0
245,2000-12-19,0.2566959857940674,0.2723209857940674,0.25,0.21497569978237152,374007200,AAPL,1
246,2000-12-20,0.2460940033197403,0.2611609995365143,0.24330399930477142,0.2207336276769638,565331200,AAPL,2
247,2000-12-21,0.2544640004634857,0.26785698533058167,0.24776799976825714,0.2159353345632553,366844800,AAPL,3
248,2000-12-22,0.25223198533058167,0.26785698533058167,0.25223198533058167,0.23033100366592407,318052000,AAPL,4
249,2000-12-26,0.265625,0.26785698533058167,0.2544640004634857,0.22553274035453796,216815200,AAPL,1
250,2000-12-27,0.25613799691200256,0.264508992433548,0.2533479928970337,0.22745205461978912,325466400,AAPL,2
251,2000-12-28,0.2566959857940674,0.266741007566452,0.25558000802993774,0.22745205461978912,305177600,AAPL,3
252,2000-12-29,0.2622770071029663,0.26785698533058167,0.2589290142059326,0.22841162979602814,630336000,AAPL,4
253,2001-01-02,0.265625,0.2723209857940674,0.26004499197006226,0.22841162979602814,452312000,AAPL,1
254,2001-01-03,0.2589290142059326,0.297991007566452,0.2578130066394806,0.25144505500793457,817073600,AAPL,2
255,2001-01-04,0.3239400088787079,0.33035698533058167,0.3002229928970337,0.2620020806789398,739396000,AAPL,3
