,close
555,0.3726758658885956
556,0.3699122369289398
557,0.3585485219955444
558,0.3602382242679596
559,0.3603913784027099
560,0.3634628653526306
561,0.3755935430526733
562,0.3696043193340301
563,0.3646908104419708
564,0.3823497891426086
565,0.3798930048942566
566,0.3771284222602844
567,0.3700652718544006
568,0.3786642551422119
569,0.3817358911037445
570,0.3848064541816711
571,0.3838856518268585
572,0.3952483236789703
573,0.4009297490119934
574,0.3901809155941009
575,0.3835776746273041
576,0.3766683340072632
577,0.3723689019680023
578,0.3649977147579193
579,0.3703721761703491
580,0.3533280789852142
581,0.3679154515266418
582,0.3726758658885956
583,0.3682224750518799
584,0.3637698292732239
585,0.3610052466392517
586,0.3477997779846191
587,0.3450360000133514
588,0.3742116093635559
589,0.3714470565319061
590,0.3580885231494903
591,0.3676085174083709
592,0.3932516276836395
593,0.388185054063797
594,0.3871102333068847
595,0.3840386569499969
596,0.3798930048942566
597,0.3602382242679596
598,0.3734437525272369
599,0.3866492807865143
600,0.370833158493042
601,0.3682224750518799
602,0.3682224750518799
603,0.3716009557247162
604,0.3577806055545807
605,0.3517923057079315
606,0.3497964143753052
607,0.3488746285438537
608,0.3402755856513977
609,0.3286057710647583
610,0.3298337757587433
611,0.314171552658081
612,0.3084901571273803
613,0.3000450134277344
614,0.3086440861225128
615,0.3154003024101257
616,0.3094111680984497
617,0.2628843784332275
618,0.2627313137054443
619,0.2587387859821319
620,0.2651880383491516
621,0.2631913125514984
622,0.2541321814060211
623,0.2619633376598358
624,0.2720982134342193
625,0.2619633376598358
626,0.2601206004619598
627,0.2694876194000244
628,0.287760466337204
629,0.2765507102012634
630,0.2691805362701416
631,0.2659558951854706
632,0.2810042798519134
633,0.2688735425472259
634,0.279929369688034
635,0.2742480635643005
636,0.2400048524141311
637,0.2301779836416244
638,0.2297170460224151
639,0.2291030287742614
640,0.2221928387880325
641,0.2334025800228119
642,0.2205040752887725
643,0.2201961427927017
644,0.2306380122900009
645,0.2369342297315597
646,0.2343235313892364
647,0.2272602766752243
648,0.2218859046697616
649,0.214821770787239
650,0.2263384461402893
651,0.2307918965816497
652,0.2349375039339065
653,0.230331003665924
654,0.2301779836416244
655,0.2240356057882309
656,0.232941672205925
657,0.2396979928016662
658,0.24276864528656
659,0.2453792691230774
660,0.2443044483661651
661,0.247529074549675
662,0.2452262043952942
663,0.2415406256914138
664,0.2384691536426544
665,0.2280282080173492
666,0.2257244437932968
667,0.2257244437932968
668,0.2264923751354217
669,0.2157435566186905
670,0.2223459333181381
671,0.217739462852478
672,0.220810979604721
673,0.220657080411911
674,0.2200431227684021
675,0.219429150223732
676,0.2171254307031631
677,0.2175864279270172
678,0.2226537615060806
679,0.2272602766752243
680,0.2306380122900009
681,0.223881721496582
682,0.2283351272344589
683,0.2280282080173492
684,0.2248036116361618
685,0.2292561084032058
686,0.2257244437932968
687,0.2260315120220184
688,0.2226537615060806
689,0.2228068709373474
690,0.2175864279270172
691,0.219582200050354
692,0.215436577796936
693,0.2114440649747848
694,0.2100622504949569
695,0.2086803913116455
696,0.2166645973920822
697,0.2228068709373474
698,0.2267993092536926
699,0.2327877879142761
700,0.2235747724771499
701,0.2166645973920822
702,0.2201961427927017
703,0.2235747724771499
704,0.2257244437932968
705,0.2284882068634033
706,0.2255705147981643
707,0.2367803305387497
708,0.2396979928016662
709,0.2370872050523758
710,0.2453792691230774
711,0.2467611730098724
712,0.2512145042419433
713,0.2593527138233185
714,0.2595066428184509
715,0.2644201219081878
716,0.2456863075494766
717,0.2432295083999633
718,0.2327877879142761
719,0.2401588410139084
720,0.2393909096717834
721,0.2502927780151367
722,0.2449183762073516
723,0.2403118461370468
724,0.2344774454832077
725,0.2384691536426544
726,0.2510606646537781
727,0.2458401322364807
728,0.2452262043952942
729,0.2366272360086441
730,0.2413867264986038
731,0.2380090802907943
732,0.2330947071313858
733,0.2327877879142761
734,0.2298700660467147
735,0.2246496677398681
736,0.2295630723237991
737,0.2264923751354217
738,0.2346304655075073
739,0.2378551512956619
740,0.2332486361265182
741,0.2271064072847366
742,0.2280282080173492
743,0.2315598428249359
744,0.2237286269664764
745,0.2180464118719101
746,0.2171254307031631
747,0.2224998325109481
748,0.2205040752887725
749,0.2211180329322815
750,0.2158966809511184
751,0.2160505801439285
752,0.2200431227684021
753,0.2272602766752243
754,0.2287951856851577
755,0.2287951856851577
756,0.2280282080173492
757,0.2234208285808563
758,0.2254175096750259
759,0.2260315120220184
760,0.2246496677398681
761,0.2243425995111465
762,0.2215788662433624
763,0.2244956642389297
764,0.2165115177631378
765,0.2152826786041259
766,0.2131329625844955
767,0.2175864279270172
768,0.2119049876928329
769,0.2169715315103531
770,0.223881721496582
771,0.2292561084032058
772,0.2198892086744308
773,0.2205040752887725
774,0.2251105457544326
775,0.2241886854171753
776,0.2218859046697616
777,0.2215788662433624
778,0.2172793895006179
779,0.2203501015901565
780,0.2203501015901565
781,0.2209640890359878
782,0.2232677042484283
783,0.2252636104822158
784,0.2344774454832077
785,0.2280282080173492
786,0.2267993092536926
787,0.230331003665924
788,0.2263384461402893
789,0.2306380122900009
790,0.2226537615060806
791,0.2281812876462936
792,0.2304850071668625
793,0.2249565571546554
794,0.2235747724771499
795,0.2244956642389297
796,0.2235747724771499
797,0.2231138050556183
798,0.220657080411911
799,0.2185073345899582
800,0.2183542847633361
801,0.2260315120220184
802,0.2269532680511474
803,0.2304850071668625
804,0.230331003665924
805,0.2295630723237991
806,0.228949174284935
807,0.230331003665924
808,0.220657080411911
809,0.2234208285808563
810,0.2212710827589035
811,0.2224998325109481
812,0.2237286269664764
813,0.2171254307031631
814,0.21743243932724
815,0.2241886854171753
816,0.2220388948917389
817,0.2212710827589035
818,0.2224998325109481
819,0.2218859046697616
820,0.217893362045288
821,0.220657080411911
822,0.2026911824941635
823,0.2085264325141906
824,0.2056087851524353
825,0.2033059746026992
826,0.2014631778001785
827,0.2017702013254165
828,0.2074515521526336
829,0.2085264325141906
830,0.2063766866922378
831,0.2049948126077652
832,0.2128259390592575
833,0.2158966809511184
834,0.2183542847633361
835,0.2205040752887725
836,0.2218859046697616
837,0.2470680326223373
838,0.2687196135520935
839,0.2710232436656952
840,0.276397705078125
841,0.2810042798519134
842,0.284996747970581
843,0.2866854965686798
844,0.284842848777771
845,0.2876065373420715
846,0.2886814475059509
847,0.2779325544834137
848,0.2731730341911316
849,0.2740940153598785
850,0.2800822854042053
851,0.2813112139701843
852,0.2899102568626404
853,0.2806971967220306
854,0.2779325544834137
855,0.2756298184394836
856,0.2679517865180969
857,0.2658020853996277
858,0.2702553272247314
859,0.2708693742752075
860,0.2633451819419861
861,0.2578169703483581
862,0.2638061046600342
863,0.2679517865180969
864,0.272865355014801
865,0.2674908936023712
866,0.2805433869361877
867,0.2793145477771759
868,0.2935957610607147
869,0.2939026951789856
870,0.2948236763477325
871,0.2926739454269409
872,0.2883744835853576
873,0.2931348979473114
874,0.2962055802345276
875,0.2876065373420715
876,0.2926739454269409
877,0.2931348979473114
878,0.2958985269069671
879,0.2937488853931427
880,0.3051116466522217
881,0.3132506012916565
882,0.3054194450378418
883,0.3006589412689209
884,0.3048045635223388
885,0.305572509765625
886,0.3011198937892914
887,0.3051116466522217
888,0.3209277093410492
889,0.3203138709068298
890,0.3164751529693603
891,0.3193928599357605
892,0.3192389011383056
893,0.3149394392967224
894,0.3307555913925171
895,0.322309672832489
896,0.3181640803813934
897,0.3114077746868133
898,0.3236922919750213
899,0.3183180093765259
900,0.3256882429122925
901,0.3129436373710632
902,0.3014268279075622
903,0.3060333430767059
904,0.3015799224376678
905,0.3018868863582611
906,0.3025017082691192
907,0.309872031211853
908,0.306647390127182
909,0.3026548624038696
910,0.3123287260532379
911,0.3120217621326446
912,0.3226173818111419
913,0.3329053819179535
914,0.3206207752227783
915,0.3203138709068298
916,0.3232313990592956
917,0.3298337757587433
918,0.3407364785671234
919,0.3471857905387878
920,0.3508713245391845
921,0.3524062931537628
922,0.3505643904209137
923,0.3454969227313995
924,0.3491816222667694
925,0.3435001671314239
926,0.3405826091766357
927,0.3464178740978241
928,0.3547099530696869
929,0.3410435318946838
930,0.3433472216129303
931,0.3396615982055664
932,0.3513313233852386
933,0.3467249572277069
934,0.3390476405620575
935,0.3444219529628753
936,0.327377051115036
937,0.3137106299400329
938,0.3177030384540558
939,0.3270700871944427
940,0.3181640803813934
941,0.3192389011383056
942,0.3158604204654693
943,0.3330584466457367
944,0.3422723114490509
945,0.3565526306629181
946,0.3540959060192108
947,0.3600842952728271
948,0.3636158406734466
949,0.3739038407802582
950,0.3769753873348236
951,0.3811209201812744
952,0.3570136725902557
953,0.3493355214595794
954,0.3565526306629181
955,0.3559387028217315
956,0.3494894206523895
957,0.3530211746692657
958,0.3470318913459778
959,0.3470318913459778
960,0.3642298281192779
961,0.3637698292732239
962,0.3545559644699096
963,0.3514852523803711
964,0.3554778397083282
965,0.3517923057079315
966,0.3536350429058075
967,0.3550169169902801
968,0.3454969227313995
969,0.3362830579280853
970,0.3307555913925171
971,0.3428862392902374
972,0.3442681431770324
973,0.3295267820358276
974,0.3244593739509582
975,0.3134036064147949
976,0.3135576248168945
977,0.3129436373710632
978,0.3114077746868133
979,0.3247672021389007
980,0.3175501227378845
981,0.3181640803813934
982,0.3210816979408264
983,0.3333662152290344
984,0.3307555913925171
985,0.3229244947433471
986,0.3247672021389007
987,0.3201598227024078
988,0.3232313990592956
989,0.3140185475349426
990,0.3129436373710632
991,0.3256882429122925
992,0.3207746744155884
993,0.3097189962863922
994,0.3089510202407837
995,0.3052655160427093
996,0.3077222406864166
997,0.3025017082691192
998,0.3048045635223388
999,0.3041906356811523
1000,0.3134036064147949
1001,0.3190849721431732
1002,0.3247672021389007
1003,0.3267631530761719
1004,0.3281449973583221
1005,0.3267631530761719
1006,0.3404294848442077
1007,0.3392007350921631
1008,0.346878707408905
1009,0.3587023615837097
1010,0.3531741499900818
1011,0.3643837571144104
1012,0.3703721761703491
1013,0.3716009557247162
1014,0.3508713245391845
1015,0.3488746285438537
1016,0.3490285277366638
1017,0.3471857905387878
1018,0.3405826091766357
1019,0.3464178740978241
1020,0.3533280789852142
1021,0.3542490303516388
1022,0.3458039760589599
1023,0.3482606709003448
1024,0.3464178740978241
1025,0.3427323400974273
1026,0.3418113589286804
1027,0.3345942199230194
1028,0.3442681431770324
1029,0.3487215340137481
1030,0.3481067419052124
1031,0.3528671860694885
1032,0.3654586672782898
1033,0.3643837571144104
1034,0.3531741499900818
1035,0.3556309044361114
1036,0.3571666777133941
1037,0.3450360000133514
1038,0.3439610600471496
1039,0.3407364785671234
1040,0.3433472216129303
1041,0.350256472826004
1042,0.3537889719009399
1043,0.3673014640808105
1044,0.3688372671604156
1045,0.3656126260757446
1046,0.3673014640808105
1047,0.3863423466682434
1048,0.4106036126613617
1049,0.3992408514022827
1050,0.4161320030689239
1051,0.4250378608703613
1052,0.4168988466262817
1053,0.4231952130794525
1054,0.4061501324176788
1055,0.3964762389659881
1056,0.4021585285663605
1057,0.3941734731197357
1058,0.3970911204814911
1059,0.3970911204814911
1060,0.3883379995822906
1061,0.3915627002716064
1062,0.4125993847846985
1063,0.4152100384235382
1064,0.4285695254802704
1065,0.4287226498126983
1066,0.4152100384235382
1067,0.4162850677967071
1068,0.4222733378410339
1069,0.43486487865448
1070,0.4273407459259033
1071,0.4193565547466278
1072,0.4227343201637268
1073,0.4305653572082519
1074,0.4135211706161499
1075,0.4090677797794342
1076,0.4499131143093109
1077,0.4480704069137573
1078,0.4353258907794952
1079,0.4258058369159698
1080,0.4258058369159698
1081,0.4265728294849396
1082,0.4253449141979217
1083,0.4165919721126556
1084,0.4136742353439331
1085,0.4061501324176788
1086,0.4110644459724426
1087,0.3958622813224792
1088,0.4003157913684845
1089,0.4013905823230743
1090,0.4092217087745666
1091,0.4081468284130096
1092,0.4095287621021271
1093,0.4035404026508331
1094,0.4167458415031433
1095,0.4192027449607849
1096,0.4175138175487518
1097,0.4155171513557434
1098,0.4090677797794342
1099,0.4155171513557434
1100,0.4064579904079437
1101,0.4101426601409912
1102,0.4162850677967071
1103,0.4198166131973266
1104,0.436246782541275
1105,0.4377825856208801
1106,0.4325620830059051
1107,0.4308723509311676
1108,0.4308723509311676
1109,0.4440787732601166
1110,0.436093658208847
1111,0.4419289827346802
1112,0.4577443301677704
1113,0.466036319732666
1114,0.4637334942817688
1115,0.472025603055954
1116,0.4625049531459808
1117,0.4712576270103454
1118,0.5027361512184143
1119,0.5038110017776489
1120,0.5053468942642212
1121,0.4964400231838226
1122,0.5067285895347595
1123,0.5174775719642639
1124,0.5094923973083496
1125,0.5174775719642639
1126,0.4988974928855896
1127,0.4990506470203399
1128,0.4996645748615265
1129,0.4959797263145447
1130,0.4772461056709289
1131,0.4752503335475921
1132,0.4666514098644256
1133,0.4628118872642517
1134,0.4611229002475738
1135,0.4474565088748932
1136,0.4486851990222931
1137,0.4542128145694732
1138,0.5056539177894592
1139,0.4944441318511963
1140,0.4909124672412872
1141,0.4944441318511963
1142,0.4855380952358246
1143,0.4864590167999267
1144,0.4714105427265167
1145,0.4800097048282623
1146,0.4979756474494934
1147,0.4955189228057861
1148,0.5012004971504211
1149,0.4965939223766327
1150,0.4849241375923157
1151,0.4804706573486328
1152,0.4881488084793091
1153,0.4820065498352051
1154,0.457284152507782
1155,0.4652684032917022
1156,0.4840022623538971
1157,0.4761711955070495
1158,0.4663433134555816
1159,0.4735606610774994
1160,0.4726395010948181
1161,0.4740214347839355
1162,0.4873809218406677
1163,0.4715648889541626
1164,0.472946435213089
1165,0.4772461056709289
1166,0.4906055331230163
1167,0.50749671459198
1168,0.5322188138961792
1169,0.5274584889411926
1170,0.5239266753196716
1171,0.5296081900596619
1172,0.5506449341773987
1173,0.547573983669281
1174,0.5409709811210632
1175,0.5491089224815369
1176,0.5581690669059753
1177,0.5481880307197571
1178,0.550798773765564
1179,0.5464991927146912
1180,0.5449634790420532
1181,0.5405097007751465
1182,0.5581690669059753
1183,0.570299506187439
1184,0.5790525674819946
1185,0.5836589932441711
1186,0.5669218897819519
1187,0.5722962021827698
1188,0.5726032853126526
1189,0.5762887001037598
1190,0.584119975566864
1191,0.5939468741416931
1192,0.5950219035148621
1193,0.5937938094139099
1194,0.5956366658210754
1195,0.6045427918434143
1196,0.6240435242652893
1197,0.6083812713623047
1198,0.5997820496559143
1199,0.59256511926651
1200,0.587958574295044
1201,0.6103770732879639
1202,0.6906859278678894
1203,0.6986710429191589
1204,0.733221173286438
1205,0.7281535267829895
1206,0.7289215922355652
1207,0.7361381649971008
1208,0.727999746799469
1209,0.7301496267318726
1210,0.736598789691925
1211,0.7723766565322876
1212,0.801398515701294
1213,0.804623007774353
1214,0.8053911328315735
1215,0.8215141296386719
1216,0.8493078351020813
1217,0.8361016511917114
1218,0.8402482271194458
1219,0.8350266218185425
1220,0.8299600481987
1221,0.8407089114189148
1222,0.8491541147232056
1223,0.8522247076034546
1224,0.8482331037521362
1225,0.8436256051063538
1226,0.8430118560791016
1227,0.8505358099937439
1228,0.8471583724021912
1229,0.9420545101165771
1230,0.9408256411552428
1231,0.9835140109062196
1232,0.991192102432251
1233,1.050924301147461
1234,1.029579997062683
1235,1.0409430265426636
1236,1.0013258457183838
1237,0.962477445602417
1238,1.010079026222229
1239,0.9657018780708312
1240,0.9716904163360596
1241,0.982592761516571
1242,1.000405192375183
1243,0.9967197179794312
1244,1.0025547742843628
1245,1.0020939111709597
1246,1.0226703882217407
1247,0.9979485273361206
1248,0.96309095621109
1249,0.977985143661499
1250,0.9789075255393982
1251,0.9828999638557434
1252,0.9698472023010254
1253,0.9855096340179444
1254,0.989502251148224
1255,0.9950304627418518
1256,0.9888882637023926
1257,0.9718441367149352
1258,0.9818249344825744
